R,G,B,cebolla,manzana,limon,zanahoria
52,116,127,0,0,0,1
52,110,122,0,0,0,1
52,117,128,0,0,0,1
45,115,128,0,0,0,1
52,116,128,0,0,0,1
52,118,127,0,0,0,1
52,116,128,0,0,0,1
53,117,128,0,0,0,1
52,117,128,0,0,0,1
52,116,128,0,0,0,1
52,110,133,0,0,0,1
52,118,128,0,0,0,1
51,115,128,0,0,0,1
52,116,128,0,0,0,1
52,117,127,0,0,0,1
51,115,129,0,0,0,1
52,116,128,0,0,0,1
52,118,128,0,0,0,1
52,117,128,0,0,0,1
52,111,122,0,0,0,1
52,118,127,0,0,0,1
51,111,137,0,0,0,1
52,117,127,0,0,0,1
51,117,128,0,0,0,1
51,116,128,0,0,0,1
52,116,127,0,0,0,1
51,113,126,0,0,0,1
52,116,128,0,0,0,1
52,111,136,0,0,0,1
51,119,127,0,0,0,1
52,116,129,0,0,0,1
52,116,127,0,0,0,1
52,118,128,0,0,0,1
52,116,128,0,0,0,1
53,112,129,0,0,0,1
51,111,122,0,0,0,1
52,116,129,0,0,0,1
51,111,129,0,0,0,1
51,109,122,0,0,0,1
52,111,128,0,0,0,1
51,115,128,0,0,0,1
52,117,128,0,0,0,1
51,114,128,0,0,0,1
52,112,130,0,0,0,1
52,114,128,0,0,0,1
52,113,130,0,0,0,1
46,115,129,0,0,0,1
52,115,128,0,0,0,1
52,114,129,0,0,0,1
52,112,127,0,0,0,1
52,112,128,0,0,0,1
52,111,128,0,0,0,1
52,106,122,0,0,0,1
52,112,128,0,0,0,1
53,117,128,0,0,0,1
52,117,139,0,0,0,1
52,116,136,0,0,0,1
52,113,129,0,0,0,1
52,118,127,0,0,0,1
52,114,136,0,0,0,1
52,112,129,0,0,0,1
52,107,124,0,0,0,1
52,114,127,0,0,0,1
45,118,123,0,0,0,1
52,118,127,0,0,0,1
52,111,122,0,0,0,1
51,117,129,0,0,0,1
53,112,127,0,0,0,1
52,112,132,0,0,0,1
52,118,128,0,0,0,1
52,118,127,0,0,0,1
52,117,134,0,0,0,1
52,116,122,0,0,0,1
52,112,128,0,0,0,1
52,114,127,0,0,0,1
52,111,122,0,0,0,1
52,112,127,0,0,0,1
53,115,136,0,0,0,1
52,112,133,0,0,0,1
52,111,128,0,0,0,1
52,117,134,0,0,0,1
52,118,128,0,0,0,1
52,106,122,0,0,0,1
52,113,128,0,0,0,1
52,112,127,0,0,0,1
52,112,122,0,0,0,1
52,113,128,0,0,0,1
52,112,127,0,0,0,1
52,114,135,0,0,0,1
52,114,130,0,0,0,1
52,112,128,0,0,0,1
52,114,128,0,0,0,1
51,108,135,0,0,0,1
52,112,128,0,0,0,1
